year,month,day,dep_time,dep_delay,arr_time,arr_delay,cancelled,carrier,tailnum,flight,origin,dest,air_time,distance,hour,min
2014,1,22,1908,-7,2041,9,0,EV,N12924,4509,EWR,PWM,50,284,19,8
2014,1,22,1805,21,1934,25,0,EV,N22909,4300,EWR,RIC,57,277,18,5
2014,1,22,1606,41,1807,72,0,EV,N13958,4580,EWR,MKE,130,725,16,6
2014,1,22,1552,7,1710,11,0,EV,N19966,4583,EWR,PWM,51,284,15,52
2014,1,22,1248,-2,1437,6,0,EV,N15910,4552,EWR,GSO,76,445,12,48
2014,1,22,1358,-1,1500,-1,0,EV,N12900,4564,EWR,MHT,38,209,13,58
2014,1,22,1509,-1,1654,-19,0,EV,N17138,4572,EWR,GSP,91,594,15,9
2014,1,22,1547,12,1739,-7,0,EV,N14143,4576,EWR,GRR,94,605,15,47
2014,1,22,2113,-10,2305,-4,0,EV,N16546,4672,EWR,STL,141,872,21,13
2014,1,22,1459,24,1642,17,0,EV,N12957,4596,EWR,STL,140,872,14,59
2014,1,22,1946,-1,2154,3,0,EV,N14180,4543,EWR,DSM,156,1017,19,46
2014,1,22,1405,21,1608,16,0,EV,N14960,4687,EWR,CVG,100,569,14,5
2014,1,22,1544,41,1746,41,0,EV,N13975,4700,EWR,CLT,90,529,15,44
2014,1,22,2035,-5,2201,-24,0,EV,N16963,4702,EWR,GSO,70,445,20,35
2014,1,22,1729,29,1952,13,0,EV,N21154,4705,EWR,ATL,118,746,17,29
2014,1,22,1454,-5,1552,-27,0,EV,N900EV,4989,LGA,MHT,37,195,14,54
2014,1,22,1531,36,1702,2,0,EV,N615QX,4949,LGA,GSO,70,461,15,31
2014,1,22,1422,22,1613,-9,0,EV,N398CA,4978,LGA,CLT,86,544,14,22
2014,1,22,1925,-5,2130,-25,0,EV,N856AS,5041,LGA,CAE,93,617,19,25
2014,1,22,2142,20,2304,9,0,EV,N741EV,5048,LGA,RIC,52,292,21,42
2014,1,22,1914,-1,2130,8,0,EV,N18102,4682,EWR,CLT,94,529,19,14
2014,1,22,1419,20,1552,13,0,EV,N608QX,5339,LGA,MSN,119,812,14,19
2014,1,22,2151,-4,2306,-14,0,EV,N709EV,5311,LGA,BGR,53,378,21,51
2014,1,22,2113,28,2235,15,0,EV,N716EV,5373,LGA,ORF,49,296,21,13
2014,1,22,1543,29,1712,12,0,EV,N708EV,5383,LGA,RIC,58,292,15,43
2014,1,22,1816,76,2043,98,0,EV,N135EV,5519,EWR,DTW,84,488,18,16
2014,1,22,1858,8,2003,10,0,EV,N12921,5675,EWR,BDL,23,116,18,58
2014,1,22,1742,0,2019,20,0,EV,N12900,5678,EWR,CVG,108,569,17,42
2014,1,22,2049,6,2254,3,0,EV,N13553,5810,EWR,CVG,100,569,20,49
2014,1,22,2018,18,2141,-3,0,EV,N398CA,5287,LGA,MSN,119,812,20,18
2014,1,22,1558,20,1718,-3,0,EV,N751EV,5293,LGA,ORF,53,296,15,58
2014,1,22,2025,-5,2236,-25,0,EV,N758EV,5298,LGA,OMA,164,1148,20,25
2014,1,22,1655,-5,1834,-26,0,EV,N741EV,5299,LGA,CLE,67,419,16,55
2014,1,22,1643,33,1831,15,0,EV,N716EV,5431,LGA,CMH,77,479,16,43
2014,1,22,2201,6,2249,-9,0,EV,N15910,5822,EWR,ALB,29,143,22,1
2014,1,22,2153,70,14,67,0,EV,N11164,6030,EWR,MSY,181,1167,21,53
2014,1,22,1729,0,2006,6,0,F9,N209FR,143,LGA,DEN,232,1620,17,29
2014,1,22,1200,20,1417,-8,0,FL,N923AT,965,LGA,ATL,112,762,12,0
2014,1,22,1931,-8,2152,-32,0,FL,N938AT,981,LGA,ATL,109,762,19,31
2014,1,22,1953,144,2227,133,0,FL,N986AT,1516,LGA,ATL,114,762,19,53
2014,1,22,2031,-4,2153,-18,0,FL,N946AT,402,LGA,CAK,67,397,20,31
2014,1,22,1434,9,1650,-20,0,FL,N279AT,425,LGA,ATL,112,762,14,34
2014,1,22,1058,118,1719,129,0,HA,N385HA,51,JFK,HNL,650,4983,10,58
2014,1,22,1603,48,1756,36,0,MQ,N646MQ,2793,JFK,CMH,79,483,16,3
2014,1,22,1814,-1,2020,15,0,MQ,N507MQ,2839,LGA,STL,131,888,18,14
2014,1,22,1737,22,1904,14,0,MQ,N655MQ,2949,JFK,BNA,124,765,17,37
2014,1,22,1521,21,1823,18,0,MQ,N543MQ,3072,JFK,TPA,145,1005,15,21
2014,1,22,1635,0,1752,-3,0,MQ,N600MQ,3044,JFK,BWI,41,184,16,35
2014,1,22,2045,5,2240,-6,0,EV,N14558,4348,EWR,MSP,155,1008,20,45
2014,1,22,1625,0,1828,-9,0,EV,N14573,4352,EWR,CVG,103,569,16,25
2014,1,22,2138,109,2347,102,0,EV,N14916,4361,EWR,TYS,104,631,21,38
2014,1,22,1512,12,1749,9,0,MQ,N939MQ,3202,JFK,IND,110,665,15,12
2014,1,22,1812,102,2038,93,0,MQ,N3AEMQ,3357,LGA,ATL,112,762,18,12
2014,1,22,1524,29,1731,41,0,MQ,N800MQ,3359,JFK,RDU,75,427,15,24
2014,1,22,1225,0,1404,-1,0,MQ,N838MQ,3361,JFK,RDU,74,427,12,25
2014,1,22,1916,136,2052,147,0,MQ,N856MQ,3365,JFK,DCA,45,213,19,16
2014,1,22,1959,14,2142,12,0,MQ,N800MQ,3374,JFK,RDU,76,427,19,59
2014,1,22,2201,61,2350,50,0,MQ,N532MQ,3384,LGA,CLT,84,544,22,1
2014,1,22,1213,13,1322,7,0,MQ,N845MQ,3386,JFK,DCA,47,213,12,13
2014,1,22,1206,1,1415,25,0,MQ,N523MQ,3404,LGA,RDU,70,431,12,6
2014,1,22,2051,21,2327,27,0,MQ,N518MQ,3473,LGA,ATL,114,762,20,51
2014,1,22,1906,36,2105,26,0,US,N509AY,425,JFK,CLT,85,541,19,6
2014,1,22,1627,-3,2007,-7,0,US,N520UW,671,JFK,PHX,312,2153,16,27
2014,1,22,1630,0,1957,-4,0,US,N648AW,681,EWR,PHX,309,2133,16,30
2014,1,22,1349,0,1711,1,0,US,N649AW,686,EWR,PHX,304,2133,13,49
2014,1,22,1728,-2,1930,2,0,US,N654AW,687,EWR,CLT,91,529,17,28
2014,1,22,1445,-5,1645,-7,0,US,N557UW,1995,LGA,CLT,88,544,14,45
2014,1,22,1852,-3,2058,-1,0,US,N565UW,2039,LGA,CLT,89,544,18,52
2014,1,22,1606,67,1749,55,0,US,N450UW,2043,EWR,CLT,82,529,16,6
2014,1,22,1056,-4,1218,11,0,US,N953UW,2144,LGA,BOS,35,184,10,56
2014,1,22,1257,-3,1355,-12,0,US,N947UW,2148,LGA,BOS,37,184,12,57
2014,1,22,1450,50,1546,42,0,US,N958UW,2150,LGA,BOS,37,184,14,50
2014,1,22,1527,27,1714,66,0,US,N946UW,2152,LGA,BOS,37,184,15,27
2014,1,22,1555,-5,1656,-19,0,US,N947UW,2154,LGA,BOS,36,184,15,55
2014,1,22,1728,28,1821,6,0,US,N950UW,2156,LGA,BOS,34,184,17,28
2014,1,22,1758,-2,1906,-6,0,US,N965UW,2158,LGA,BOS,38,184,17,58
2014,1,22,1955,-5,2106,-8,0,US,N947UW,2162,LGA,BOS,39,184,19,55
2014,1,22,2053,-7,2151,-16,0,US,N950UW,2164,LGA,BOS,34,184,20,53
2014,1,22,1245,45,1342,28,0,US,N713UW,2179,LGA,DCA,37,214,12,45
2014,1,22,1252,-8,1403,-10,0,US,N717UW,2181,LGA,DCA,45,214,12,52
2014,1,22,1409,9,1520,8,0,US,N762US,2183,LGA,DCA,44,214,14,9
2014,1,22,1503,3,1617,-2,0,US,N705UW,2185,LGA,DCA,44,214,15,3
2014,1,22,1609,9,1723,2,0,US,N713UW,2187,LGA,DCA,44,214,16,9
2014,1,22,1654,-6,1759,-21,0,US,N717UW,2189,LGA,DCA,46,214,16,54
2014,1,22,1755,-5,1924,5,0,US,N762US,2191,LGA,DCA,61,214,17,55
2014,1,22,1855,-5,2026,9,0,US,N705UW,2193,LGA,DCA,47,214,18,55
2014,1,22,1949,-11,2106,-14,0,US,N760US,2195,LGA,DCA,52,214,19,49
2014,1,22,2052,-8,2243,28,0,US,N758US,2197,LGA,DCA,44,214,20,52
2014,1,22,1545,3,1737,-13,0,US,N723UW,765,LGA,CLT,86,544,15,45
2014,1,22,1311,-4,1507,-1,0,US,N178US,802,EWR,CLT,80,529,13,11
2014,1,22,1720,15,1911,-2,0,US,N554UW,894,LGA,CLT,88,544,17,20
2014,1,22,1037,12,1219,-5,0,US,N161UW,1745,EWR,CLT,86,529,10,37
2014,1,22,1827,-2,2030,-4,0,US,N556UW,1751,EWR,CLT,84,529,18,27
2014,1,22,1530,-5,1703,8,0,US,N959UW,1775,LGA,PHL,32,96,15,30
2014,1,22,1339,-2,1527,-23,0,US,N765US,1802,JFK,CLT,81,541,13,39
2014,1,22,1256,1,1459,-1,0,US,N194UW,1843,LGA,CLT,86,544,12,56
2014,1,22,1121,-9,1311,-23,0,US,N156UW,1892,LGA,CLT,84,544,11,21
2014,1,22,929,-1,1541,4,0,UA,N76054,15,EWR,HNL,642,4963,9,29
2014,1,22,1805,36,2118,41,0,UA,N446UA,216,EWR,DFW,214,1372,18,5
2014,1,22,1844,101,2138,85,0,UA,N442UA,254,LGA,IAH,201,1416,18,44
2014,1,22,954,-5,1121,-11,0,UA,N817UA,255,LGA,ORD,114,733,9,54
2014,1,22,1527,-3,1907,3,0,UA,N512UA,257,JFK,SFO,359,2586,15,27
2014,1,22,1400,31,1641,13,0,UA,N492UA,262,EWR,PBI,141,1023,14,0
2014,1,22,1119,159,1430,154,0,UA,N556UA,273,EWR,LAX,345,2454,11,19
2014,1,22,1853,-7,2035,1,0,UA,N454UA,279,EWR,ORD,110,719,18,53
2014,1,22,1849,169,2134,179,0,UA,N530UA,281,EWR,LAS,305,2227,18,49
2014,1,22,2020,-5,2326,-16,0,UA,N505UA,314,JFK,LAX,335,2475,20,20
2014,1,22,1107,128,1424,110,0,UA,N590UA,317,JFK,SFO,354,2586,11,7
2014,1,22,1511,9,1729,-7,0,UA,N576UA,318,LGA,DEN,237,1620,15,11
2014,1,22,1758,29,2124,29,0,VX,N642VA,169,EWR,LAX,350,2454,17,58
2014,1,22,1731,2,2104,-16,0,VX,N640VA,193,EWR,SFO,367,2565,17,31
2014,1,22,1037,62,1325,50,0,VX,N623VA,251,JFK,LAS,330,2248,10,37
2014,1,22,1631,1,2001,-19,0,VX,N841VA,27,JFK,SFO,359,2586,16,31
2014,1,22,1853,3,2220,-15,0,VX,N626VA,29,JFK,SFO,363,2586,18,53
2014,1,22,1033,78,1357,72,0,VX,N621VA,407,JFK,LAX,360,2475,10,33
2014,1,22,1655,0,2030,5,0,VX,N636VA,413,JFK,LAX,353,2475,16,55
2014,1,22,2001,1,2337,12,0,VX,N632VA,415,JFK,LAX,358,2475,20,1
2014,1,22,1224,44,1335,15,0,WN,N299WN,1873,LGA,BNA,114,764,12,24
2014,1,22,1757,52,1924,44,0,WN,N472WN,3945,LGA,BNA,120,764,17,57
2014,1,22,1112,12,1335,5,0,WN,N716SW,204,LGA,DEN,234,1620,11,12
2014,1,22,1807,82,2028,68,0,WN,N765SW,354,LGA,DEN,240,1620,18,7
2014,1,22,1610,20,1911,-4,0,WN,N941WN,189,LGA,HOU,214,1428,16,10
2014,1,22,1411,21,1539,24,0,WN,N423WN,3,LGA,MDW,127,725,14,11
2014,1,22,1229,34,1337,12,0,WN,N221WN,792,LGA,MDW,111,725,12,29
2014,1,22,1645,10,1810,0,0,WN,N948WN,3164,LGA,MDW,117,725,16,45
2014,1,22,1007,22,1127,12,0,WN,N436WN,3333,LGA,MDW,111,725,10,7
2014,1,22,2104,29,2231,21,0,WN,N210WN,3335,LGA,MDW,115,725,21,4
2014,1,22,1140,110,1247,87,0,WN,N789SW,2224,LGA,MKE,110,738,11,40
2014,1,22,2000,50,2121,26,0,WN,N423WN,2226,LGA,MKE,115,738,20,0
2014,1,22,1528,158,1636,141,0,WN,N402WN,3337,LGA,MKE,112,738,15,28
2014,1,22,1846,46,2041,36,0,WN,N243WN,809,LGA,STL,139,888,18,46
2014,1,22,1259,19,1434,4,0,WN,N7742B,4570,LGA,STL,132,888,12,59
2014,1,22,1406,281,1718,258,0,WN,N360SW,3045,EWR,AUS,232,1504,14,6
2014,1,22,1319,4,1432,-18,0,WN,N728SW,1,EWR,BNA,113,748,13,19
2014,1,22,1229,14,1445,0,0,WN,N212WN,557,EWR,DEN,236,1605,12,29
2014,1,22,1552,17,1805,0,0,WN,N478WN,603,EWR,DEN,236,1605,15,52
2014,1,22,1313,18,1603,-7,0,WN,N455WN,198,EWR,HOU,208,1411,13,13
2014,1,22,1834,109,2140,105,0,WN,N913WN,605,EWR,HOU,212,1411,18,34
2014,1,22,1556,6,1718,3,0,WN,N520SW,1968,EWR,MDW,125,711,15,56
2014,1,22,1803,3,1932,2,0,WN,N225WN,2418,EWR,MDW,111,711,18,3
2014,1,22,2113,43,2221,16,0,WN,N705SW,3846,EWR,MDW,111,711,21,13
2014,1,22,1207,7,1328,8,0,WN,N701GS,4916,EWR,MDW,111,711,12,7
2014,1,22,1818,3,2049,-26,0,WN,N244WN,3226,EWR,MSY,172,1167,18,18
2014,1,22,1422,32,1805,35,0,WN,N411WN,1794,EWR,PHX,317,2133,14,22
2014,1,22,1721,-4,1856,-19,0,WN,N452WN,3032,EWR,STL,134,872,17,21
2014,1,22,1536,41,1714,49,0,MQ,N534MQ,3425,JFK,DCA,42,213,15,36
2014,1,22,1853,83,2046,91,0,MQ,N501MQ,3501,LGA,RDU,81,431,18,53
2014,1,22,2016,46,2205,50,0,MQ,N534MQ,3535,JFK,CMH,79,483,20,16
2014,1,22,1510,0,1717,-18,0,MQ,N525MQ,3553,LGA,XNA,167,1147,15,10
2014,1,22,1709,-1,1917,7,0,MQ,N848MQ,3530,LGA,DTW,86,502,17,9
2014,1,22,1947,-3,2144,-6,0,MQ,N506MQ,3603,LGA,DTW,80,502,19,47
2014,1,22,2326,116,37,112,0,MQ,N856MQ,3621,JFK,DCA,42,213,23,26
2014,1,22,1926,-4,2134,4,0,MQ,N827MQ,3573,LGA,CMH,83,479,19,26
2014,1,22,1425,0,1633,8,0,MQ,N535MQ,3588,LGA,MSP,154,1020,14,25
2014,1,22,1914,19,2100,25,0,MQ,N539MQ,3591,LGA,RDU,73,431,19,14
2014,1,22,2107,7,2234,9,0,MQ,N508MQ,3660,LGA,BNA,117,764,21,7
2014,1,22,1456,-4,1716,-14,0,MQ,N6EAMQ,3669,LGA,ATL,112,762,14,56
2014,1,22,1214,-1,1449,4,0,MQ,N514MQ,3670,LGA,ATL,111,762,12,14
2014,1,22,1846,-4,2032,2,0,MQ,N5PBMQ,3674,LGA,CLE,68,419,18,46
2014,1,22,1623,-2,1757,2,0,MQ,N527MQ,3748,EWR,ORD,118,719,16,23
2014,1,22,2036,-4,2226,6,0,MQ,N843MQ,3257,LGA,RDU,76,431,20,36
2014,1,22,1610,10,1736,6,0,MQ,N532MQ,3734,LGA,BNA,114,764,16,10
2014,1,22,1043,44,1147,24,0,EV,N830AS,5711,JFK,IAD,45,228,10,43
2014,1,22,1538,75,1706,81,0,EV,N832AS,5712,JFK,IAD,45,228,15,38
2014,1,22,1653,139,1809,124,0,EV,N836AS,5713,LGA,IAD,51,229,16,53
2014,1,22,1939,5,2108,11,0,EV,N834AS,5714,JFK,IAD,56,228,19,39
2014,1,22,1457,7,1649,-1,0,MQ,N508MQ,3199,LGA,CLT,86,544,14,57
2014,1,22,1501,6,1809,12,0,UA,N76265,1680,EWR,MIA,157,1085,15,1
2014,1,22,1613,11,1749,7,0,UA,N16732,1681,EWR,ORD,124,719,16,13
2014,1,22,2027,-2,2325,-10,0,UA,N39475,1682,EWR,FLL,155,1065,20,27
2014,1,22,1933,4,2227,2,0,UA,N13716,1692,EWR,MCO,136,937,19,33
2014,1,22,2010,8,2116,-12,0,UA,N17233,1703,EWR,BOS,40,200,20,10
2014,1,22,1150,2,1504,-16,0,UA,N68802,1723,EWR,SFO,354,2565,11,50
2014,1,22,1904,14,2209,7,0,UA,N37274,1730,EWR,FLL,146,1065,19,4
2014,1,22,1109,9,1416,-3,0,UA,N76523,1735,EWR,LAX,342,2454,11,9
2014,1,22,1722,2,2004,-36,0,UA,N490UA,327,EWR,PDX,319,2434,17,22
2014,1,22,1448,-5,1735,-28,0,UA,N459UA,330,LGA,IAH,202,1416,14,48
2014,1,22,1519,-2,1816,-11,0,UA,N414UA,345,EWR,IAH,212,1400,15,19
2014,1,22,1746,77,2035,65,0,UA,N534UA,375,EWR,SEA,315,2402,17,46
2014,1,22,1321,21,1605,16,0,UA,N481UA,379,EWR,LAS,320,2227,13,21
2014,1,22,1305,16,1639,11,0,UA,N465UA,387,EWR,PHX,311,2133,13,5
2014,1,22,1826,-4,2140,-20,0,UA,N502UA,389,JFK,SFO,339,2586,18,26
2014,1,22,1235,-2,1335,-9,0,UA,N828UA,401,EWR,BOS,34,200,12,35
2014,1,22,2200,-2,2318,11,0,UA,N804UA,439,EWR,BOS,34,200,22,0
2014,1,22,1854,-1,2205,0,0,UA,N468UA,443,LGA,IAH,204,1416,18,54
2014,1,22,1248,-6,1606,2,0,UA,N435UA,451,LGA,IAH,208,1416,12,48
2014,1,22,2017,2,2316,-7,0,UA,N402UA,455,EWR,MIA,152,1085,20,17
2014,1,22,1352,11,1657,19,0,UA,N848UA,472,EWR,DFW,214,1372,13,52
2014,1,22,1223,13,1457,-13,0,UA,N482UA,488,EWR,IAH,194,1400,12,23
2014,1,22,1720,-8,1936,-26,0,UA,N577UA,509,LGA,DEN,234,1620,17,20
2014,1,22,1700,0,2025,-10,0,UA,N546UA,512,JFK,SFO,356,2586,17,0
2014,1,22,1401,1,1620,-4,0,UA,N422UA,532,EWR,DEN,232,1605,14,1
2014,1,22,1803,9,2123,6,0,UA,N595UA,535,JFK,LAX,339,2475,18,3
2014,1,22,1953,-4,2304,-5,0,UA,N475UA,541,EWR,RSW,162,1068,19,53
2014,1,22,1729,12,2100,4,0,UA,N484UA,571,EWR,PHX,307,2133,17,29
2014,1,22,1714,15,2042,18,0,UA,N828UA,583,EWR,SNA,347,2434,17,14
2014,1,22,1710,11,1812,-1,0,UA,N804UA,586,EWR,BOS,38,200,17,10
2014,1,22,1317,7,1559,-5,0,UA,N449UA,611,EWR,MCO,138,937,13,17
2014,1,22,1127,62,1445,45,0,UA,N510UA,642,JFK,SFO,360,2586,11,27
2014,1,22,1426,26,1557,24,0,UA,N807UA,643,EWR,ORD,116,719,14,26
2014,1,22,1259,-1,1430,0,0,UA,N826UA,681,LGA,ORD,119,733,12,59
2014,1,22,1507,7,1643,13,0,UA,N843UA,685,LGA,ORD,114,733,15,7
2014,1,22,1657,-3,1830,-17,0,UA,N849UA,689,LGA,ORD,118,733,16,57
2014,1,22,1808,8,1941,1,0,UA,N827UA,691,LGA,ORD,120,733,18,8
2014,1,22,2025,25,2151,13,0,UA,N818UA,695,LGA,ORD,110,733,20,25
2014,1,22,1035,120,1351,111,0,UA,N597UA,703,JFK,LAX,350,2475,10,35
2014,1,22,1518,18,1635,2,0,UA,N496UA,708,EWR,ORD,114,719,15,18
2014,1,22,1502,17,1847,43,0,UA,N568UA,841,JFK,LAX,361,2475,15,2
2014,1,22,1435,-1,1606,-7,0,UA,N812UA,997,EWR,CLE,67,404,14,35
2014,1,22,1732,3,2014,-15,0,UA,N38443,1022,EWR,IAH,202,1400,17,32
2014,1,22,1838,8,2116,11,0,UA,N26215,1047,EWR,DEN,241,1605,18,38
2014,1,22,1826,0,2012,-5,0,UA,N14731,1053,EWR,CLE,65,404,18,26
2014,1,22,1329,4,1640,-4,0,UA,N17133,1054,EWR,LAX,347,2454,13,29
2014,1,22,1659,0,2020,2,0,UA,N79521,1064,EWR,LAX,342,2454,16,59
2014,1,22,2111,7,2217,0,0,UA,N12238,1066,EWR,BOS,39,200,21,11
2014,1,22,2043,-2,127,-14,0,UA,N76288,1071,EWR,BQN,201,1585,20,43
2014,1,22,1736,2,2020,-10,0,UA,N19117,1109,EWR,MCO,133,937,17,36
2014,1,22,956,-4,1224,-24,0,UA,N64809,1110,EWR,LAS,308,2227,9,56
2014,1,22,1622,40,1729,42,0,UA,N33294,1116,EWR,BOS,40,200,16,22
2014,1,22,1119,20,1359,3,0,UA,N66803,1143,EWR,PBI,140,1023,11,19
2014,1,22,1352,9,1446,-1,0,UA,N33264,1146,EWR,BOS,37,200,13,52
2014,1,22,1734,-1,2016,-24,0,UA,N37290,1148,EWR,TPA,139,997,17,34
2014,1,22,1816,7,1953,4,0,UA,N36444,1177,EWR,ORD,114,719,18,16
2014,1,22,1630,0,1922,-14,0,UA,N29129,1178,EWR,IAH,202,1400,16,30
2014,1,22,1215,28,1514,38,0,UA,N34137,1180,EWR,MCO,134,937,12,15
2014,1,22,1142,7,1454,12,0,UA,N12218,1186,EWR,MIA,156,1085,11,42
2014,1,22,1519,27,1828,28,0,UA,N14219,1200,EWR,SAN,347,2425,15,19
2014,1,22,1112,0,1334,-8,0,UA,N34222,1206,LGA,DEN,240,1620,11,12
2014,1,22,2010,1,2310,-18,0,UA,N57439,1224,EWR,LAX,338,2454,20,10
2014,1,22,1531,101,1828,105,0,UA,N68061,1232,EWR,IAH,203,1400,15,31
2014,1,22,1712,22,2001,-1,0,UA,N68807,1242,EWR,FLL,147,1065,17,12
2014,1,22,1315,15,1440,8,0,UA,N17104,1262,EWR,ORD,115,719,13,15
2014,1,22,1832,3,2134,1,0,UA,N34282,1269,EWR,PBI,142,1023,18,32
2014,1,22,1420,5,1709,5,0,UA,N73275,1270,EWR,MCO,139,937,14,20
2014,1,22,2057,32,2358,32,0,UA,N29717,1409,EWR,TPA,146,997,20,57
2014,1,22,1808,-2,2118,-5,0,UA,N24715,1416,EWR,SAN,335,2425,18,8
2014,1,22,1530,-2,1654,-26,0,UA,N37298,1429,LGA,CLE,70,419,15,30
2014,1,22,1906,4,2239,26,0,UA,N37434,1479,EWR,LAX,342,2454,19,6
2014,1,22,2301,174,136,152,0,UA,N76516,1482,EWR,IAH,203,1400,23,1
2014,1,22,1657,-2,1827,-13,0,UA,N69804,1554,EWR,ORD,115,719,16,57
2014,1,22,1653,40,2021,46,0,UA,N12216,1583,EWR,SFO,353,2565,16,53
2014,1,22,1504,22,1752,6,0,UA,N38727,1587,EWR,RSW,148,1068,15,4
2014,1,22,1611,6,1901,3,0,UA,N73256,1593,EWR,MCO,134,937,16,11
2014,1,22,1531,11,1847,8,0,UA,N33103,1600,EWR,LAX,338,2454,15,31
2014,1,22,1233,3,1535,4,0,UA,N76526,1601,EWR,FLL,145,1065,12,33
2014,1,22,1741,16,2032,18,0,UA,N76508,1605,EWR,LAS,317,2227,17,41
2014,1,22,1225,18,1451,18,0,UA,N34460,1625,EWR,DEN,239,1605,12,25
2014,1,22,1159,29,1446,22,0,UA,N38446,1637,EWR,TPA,145,997,11,59
2014,1,22,1638,0,1804,-13,0,UA,N76515,1638,EWR,CLE,67,404,16,38
2014,1,22,2133,82,41,54,0,UA,N27733,1651,EWR,SFO,347,2565,21,33
2014,1,22,1843,62,2230,69,0,UA,N27421,1663,EWR,SFO,340,2565,18,43
2014,1,23,1136,156,1433,128,0,AA,N787AA,1,JFK,LAX,328,2475,11,36
2014,1,23,1213,13,1542,17,0,AA,N784AA,3,JFK,LAX,354,2475,12,13
2014,1,23,1044,14,1402,7,0,AA,N785AA,19,JFK,LAX,345,2475,10,44
2014,1,23,1939,39,2242,27,0,AA,N328AA,21,JFK,LAX,329,2475,19,39
2014,1,23,728,-2,1030,-10,0,AA,N3KPAA,29,LGA,PBI,156,1035,7,28
2014,1,23,739,9,1047,-3,0,AA,N332AA,33,JFK,LAX,341,2475,7,39
2014,1,23,1343,-2,1652,-13,0,AA,N319AA,117,JFK,LAX,333,2475,13,43
2014,1,23,1817,-3,2133,-12,0,AA,N3KHAA,119,EWR,LAX,325,2454,18,17
2014,1,23,2150,15,49,-6,0,AA,N332AA,185,JFK,LAX,322,2475,21,50
2014,1,23,1550,5,1849,-36,0,AA,N783AA,133,JFK,LAX,333,2475,15,50
2014,1,23,1517,7,1842,-3,0,AA,N5FFAA,145,JFK,MIA,172,1089,15,17
2014,1,23,1659,-1,2028,8,0,AA,N5EPAA,172,EWR,MIA,171,1085,16,59
2014,1,23,1741,-4,2049,-36,0,AA,N339AA,177,JFK,SFO,342,2586,17,41
2014,1,23,1256,6,1359,9,0,AA,N3EBAA,178,JFK,BOS,36,187,12,56
2014,1,23,1301,151,1606,131,0,AA,N336AA,179,JFK,SFO,343,2586,13,1
2014,1,23,1639,-6,1948,-27,0,AA,N786AA,181,JFK,LAX,338,2475,16,39
2014,1,23,1701,1,1819,-6,0,AA,N3AGAA,256,JFK,BOS,41,187,17,1
2014,1,23,1728,13,1918,3,0,AA,N3FAAA,199,JFK,ORD,123,740,17,28
2014,1,23,1715,0,2046,11,0,AA,N3EBAA,291,JFK,AUS,249,1521,17,15
2014,1,23,1252,-8,1616,11,0,AA,N4WLAA,300,EWR,DFW,239,1372,12,52
2014,1,23,555,-5,726,-19,0,AA,N3CFAA,301,LGA,ORD,116,733,5,55
2014,1,23,627,-3,758,-17,0,AA,N3KWAA,303,LGA,ORD,118,733,6,27
2014,1,23,710,10,847,-3,0,AA,N571AA,305,LGA,ORD,122,733,7,10
2014,1,23,735,-5,908,-17,0,AA,N3FHAA,307,LGA,ORD,124,733,7,35
2014,1,23,900,10,1049,14,0,AA,N4XYAA,313,LGA,ORD,124,733,9,0
2014,1,23,1942,62,2222,12,0,AA,N3DWAA,235,JFK,SEA,314,2422,19,42
2014,1,23,938,-7,1113,-17,0,AA,N3CWAA,317,LGA,ORD,124,733,9,38
2014,1,23,1446,-4,1816,21,0,AA,N4YMAA,320,EWR,DFW,228,1372,14,46
2014,1,23,1016,1,1151,-9,0,AA,N3KYAA,325,LGA,ORD,117,733,10,16
2014,1,23,1235,50,1356,31,0,AA,N434AA,327,LGA,ORD,118,733,12,35
2014,1,23,1340,20,1452,-3,0,AA,N3KWAA,331,LGA,ORD,112,733,13,40
2014,1,23,1519,-1,1641,-24,0,AA,N504AA,341,LGA,ORD,113,733,15,19
2014,1,23,1625,-10,1757,-28,0,AA,N3KYAA,343,LGA,ORD,118,733,16,25
2014,1,23,1729,-6,1904,-21,0,AA,N574AA,345,LGA,ORD,116,733,17,29
2014,1,23,748,-2,1313,18,0,AA,N5FPAA,936,JFK,STT,228,1623,7,48
2014,1,23,1833,-2,1959,-21,0,AA,N3DAAA,359,LGA,ORD,116,733,18,33
2014,1,23,1945,5,2114,-1,0,AA,N3GMAA,363,LGA,ORD,119,733,19,45
2014,1,23,1859,-1,2351,-8,0,AA,N5DWAA,1029,JFK,SJU,207,1598,18,59
2014,1,23,1235,55,1542,47,0,AA,N3GYAA,388,LGA,MIA,164,1096,12,35
2014,1,23,1347,-3,1657,-8,0,AA,N3GCAA,1073,LGA,MIA,167,1096,13,47
2014,1,23,909,-1,1221,-14,0,AA,N5CKAA,1085,JFK,MIA,156,1089,9,9
2014,1,23,1643,-7,2013,8,0,AA,N3HAAA,1171,LGA,DFW,230,1389,16,43
2014,1,23,558,-2,910,5,0,AA,N3GCAA,1175,LGA,MIA,162,1096,5,58
2014,1,23,606,-4,914,-1,0,AA,N5EBAA,1205,EWR,MIA,156,1085,6,6
2014,1,23,1033,48,1356,56,0,AA,N487AA,1223,EWR,DFW,233,1372,10,33
2014,1,23,601,1,908,-7,0,AA,N3LFAA,1103,LGA,DFW,223,1389,6,1
2014,1,23,638,-7,953,-2,0,AA,N3ETAA,1107,LGA,DFW,219,1389,6,38
